Administrative_Duration,Informational_Duration,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
24.2,0,18,0,0.02,22.9772856,0,2,2,2,13,0,0,1
216.6,0,34,0.006060606,0.007575758,0,0,1,1,8,2,0,0,0
0,0,53,0.007843137,0.019607843,24.57349606,0,2,4,9,1,0,0,1
98.6,0,10,0.090909091,0.090909091,0,0,1,1,4,3,0,0,0
79.4,0,11,0,0.005555556,0,0,3,2,3,1,0,1,0
122.5171429,0,167,0.002339181,0.009653998,0,0,2,2,1,2,0,0,0
107.8,1236.2,27,0.022222222,0.036111111,29.71496014,0,2,2,9,2,0,0,0
0,0,1,0.2,0.2,0,0,3,2,1,4,0,0,0
69.8,0,87,0.007007576,0.032261103,0,0,2,6,1,1,0,0,0
0,194.4,8,0.036363636,0.054545455,0,0,1,1,3,4,0,0,1
0,0,20,0.008421053,0.026315789,0,0,3,2,1,1,0,0,0
0,0,18,0,0.009705882,0,0,3,2,6,1,0,0,0
202.1,0,47,0.00130719,0.017287582,16.14887273,0,4,2,8,1,0,0,0
85.16666667,365.9666667,31,0.014035088,0.029699248,0,0,4,1,3,1,0,0,0
27.2,0,47,0.008333333,0.032638889,0,0,2,2,3,1,0,0,0
92.6,0,30,0,0.006666667,67.18378365,0,2,2,1,6,0,0,1
136.5,0,130,0.022807018,0.042471564,0,0,2,4,2,1,0,0,0
55.05,0,18,0.013636364,0.018636364,20.08902391,0,2,6,5,1,0,0,1
16.2,8.1,17,0.010526316,0.052631579,0,0,2,2,3,4,0,0,0
0,0,1,0.2,0.2,0,0,3,2,2,3,0,0,0
21.1,341.6,92,0.018556202,0.047858483,0,0,2,2,1,3,0,1,0
430.1570175,622.4,85,0.000934579,0.009959744,34.45943549,0,3,2,1,2,0,1,0
0,0,1,0.2,0.2,0,0,1,1,1,2,0,0,0
71.6,0,28,0.003448276,0.013793103,0,0,2,2,1,1,0,1,0
53.3,0,4,0,0.025,31.44363136,0,2,2,6,2,0,0,1
7,0,11,0.035555556,0.058412698,0,0,1,1,1,20,0,0,0
175.48,0,98,0.002291667,0.031102504,0,0,2,2,1,5,0,0,0
96.4,53.4,9,0,0.013333333,0,0,1,1,3,5,1,1,0
287.7,0,20,0,0.012121212,0,0,2,2,9,20,1,0,0
150.1333333,0,17,0.016,0.039333333,0,0,3,2,3,3,0,0,0
70.6,0,23,0,0.009090909,0,0,2,2,3,3,0,0,0
42.2,0,18,0.01,0.02,0,0,3,2,1,1,0,0,1
0,0,9,0,0.022222222,55.89978907,0,2,2,1,4,0,0,1
83.4,385.8,41,0,0.018043478,10.25950957,0,1,1,3,2,0,0,0
140.55,24.7,149,0.011111111,0.050691712,0,0,2,2,3,2,0,0,0
449.8166667,0,17,0,0.024603175,0,0,2,2,1,2,0,0,0
123.4333333,0,7,0,0.006060606,0,0,1,1,3,2,1,0,0
67.4,0,4,0,0.028571429,0,0,2,2,1,2,1,1,0
0,0,32,0.025,0.084375,0,0,2,2,6,13,0,0,0
78.6,0,5,0,0,0,0,2,2,1,4,1,0,0
52.7,0,88,0,0.005128205,0,0,2,5,1,2,0,1,0
76.15,0,67,0.008571429,0.019047619,0.68291229,0,2,2,2,13,0,0,0
81.36666667,0,7,0,0.006060606,0,0,2,7,8,3,0,0,0
61.65,380.9571429,102,0.014102564,0.019800052,11.43180835,0,3,2,1,2,0,0,0
187.7,0,21,0,0.008641975,23.42271616,0,2,4,1,2,0,0,0
579.1333333,0,22,0,0.004761905,25.5330039,0,2,2,3,2,1,0,0
146,0,7,0.025,0.0225,0,0,1,1,4,3,0,0,0
0,0,5,0,0.033333333,19.50605707,0,1,1,4,2,1,0,1
0,0,8,0.125,0.15,0,0,1,1,1,3,0,0,0
20.06666667,189.4,10,0,0.028571429,0,0,2,2,1,4,0,0,0
79.7,0,27,0.00862069,0.016896552,9.128607511,0,2,5,1,13,0,0,0
161.6685714,0,518,3.83E-05,0.003837261,0,0,4,2,9,2,0,0,0
267.5,0,4,0.085714286,0.085714286,0,0,4,6,4,13,0,0,0
285.2,0,23,0.007692308,0.034615385,8.342755887,0,2,4,2,4,0,0,0
28.2,0,18,0,0.011111111,75.62994948,0,2,2,4,4,1,0,1
246.5333333,0,26,0,0.01127451,0,0,2,6,1,3,0,0,0
113.7,0,6,0.018181818,0.018181818,0,0,1,1,8,3,0,0,0
215.244507,245.1714286,101,0.008636364,0.012040588,30.87227217,0,3,2,1,2,0,1,1
29.86666667,99.6,13,0,0.004166667,0,0,1,1,2,2,1,0,0
0,0,2,0.2,0.2,0,0,3,2,1,1,0,1,0
0,0,55,0,0.001212121,0,0,2,4,1,4,1,1,0
53.4,113.8,256,0,0.003240964,0,0,2,2,1,2,0,0,0
128.8,49.3,13,0,0.005882353,0,0,2,2,6,2,1,0,0
213,0,2,0,0,112.4141272,0,1,1,1,5,0,0,1
82.6,0,25,0.016,0.024,0,0,2,2,2,2,1,0,0
0,0,1,0.1,0.1,0,0,3,2,1,4,0,0,0
337.58,0,29,0,0.027027027,0,0,2,2,1,3,0,0,0
69.9,0,62,0.006060606,0.018939394,0,0,2,2,1,3,0,0,0
93.8,0,40,0.015609756,0.020412311,2.321264079,0,1,1,4,2,0,0,0
76.6,0,16,0,0.021568627,0,0,4,1,4,1,0,1,0
46.4,0,2,0,0.016666667,0,0,1,1,1,5,1,0,1
18.2,0,44,0.008888889,0.031111111,24.83718656,0,2,2,4,13,0,0,1
0,0,13,0,0.035897436,0,0,2,2,1,1,0,0,0
214.7833333,30.2,52,0.004166667,0.023015892,17.75267237,0,3,3,3,2,0,1,1
0,0,1,0.2,0.2,0,0,2,2,6,1,0,1,0
420.1,14.2,32,0.032432432,0.043745174,0,0,1,1,1,3,0,1,0
0,2,33,0.005882353,0.011764706,177.7714536,0,2,2,7,20,0,0,1
0,0,5,0.12,0.16,0,0,1,1,4,3,0,0,0
0,0,11,0,0.01,0,0,2,2,3,20,0,0,0
88.6,0,4,0,0.028571429,0,0,2,2,7,2,0,0,0
156.2,0,3,0,0,92.97624144,0,2,2,7,2,0,1,1
264.1333333,152.2,47,0,0.002614379,0,0,3,2,3,2,1,1,0
0,0,10,0,0.02,0,0,2,2,1,1,0,0,0
0,0,258,0.00078125,0.008679315,0,0,2,2,3,3,0,0,0
255.9159289,0,255,0.017351104,0.025016422,0.685335799,0,3,2,1,3,0,0,0
0,0,30,0.012903226,0.021505376,21.14016404,0,2,2,7,1,0,0,0
61.4,0,8,0.028571429,0.064285714,0,0,3,2,3,1,0,0,0
12,0,29,0,0.017091837,7.36509031,0,2,5,4,2,0,0,1
230.3948365,48.3,111,0.0088,0.011027644,0.447038663,0,1,1,3,3,0,0,0
0,146,23,0.015384615,0.029102564,15.33867021,0,3,2,3,4,0,0,0
19.2,0,11,0,0,0,0,2,2,6,13,0,0,0
0,0,8,0.0875,0.116666667,0,0,1,1,1,3,0,0,0
21.2,141,7,0,0,0,0,2,2,1,3,0,0,0
20.2,0,6,0.028571429,0.057142857,0,0,4,2,3,1,0,1,0
0,0,1,0.2,0.2,0,0,3,2,1,13,0,0,0
734.6333333,0,67,0.002666667,0.012088889,22.2931906,0,2,2,1,4,0,0,0
0,0,45,0.036507937,0.059221273,0,0,3,2,9,13,0,0,0
104.9733333,41.2,27,0,0.011111111,23.5504394,0,2,4,1,1,0,0,0
57.5,66.13333333,95,0.024722222,0.030104167,0,0,3,2,1,1,0,0,0
23.2,0,23,0,0.033333333,0,0,2,2,8,3,0,0,0
15.2,62.6,84,0.017647059,0.038705882,0,0,1,8,6,1,0,0,0
0,232.7333333,23,0,0.016333333,0,0,3,2,4,2,0,0,0
132.05,137,56,0,0.025520833,4.365181293,0,4,2,1,1,0,0,0
0,0,10,0.02,0.08,0,0,2,5,1,3,0,0,0
0,7,10,0,0.018181818,60.71287168,0,1,1,7,2,0,0,1
58.4,0,12,0,0.028571429,0,0,2,2,2,2,0,0,0
224.8,0,30,0.00625,0.0140625,25.11150884,0,2,2,4,4,0,0,0
49.3,0,12,0,0.0125,0,0,2,2,5,2,1,0,0
242.8,0,7,0.018181818,0.063636364,0,0,2,2,1,2,0,1,0
56.4,7,72,0.015492958,0.032253521,4.286743658,0,2,2,1,13,0,0,0
91.65,0,11,0.015384615,0.023589744,11.62063524,0,1,1,3,4,0,1,0
0,0,24,0.070833333,0.0875,0,0,3,2,6,13,0,0,0
86.06190476,186.2333333,49,0.015456989,0.029589443,0,0,1,1,3,3,0,0,0
231.9,0,8,0,0.014285714,12.15713406,0,2,2,1,4,0,0,0
151.8,0,10,0,0.007692308,0,0,1,1,1,5,1,0,0
0,0,43,0.043181818,0.078787879,0,0,2,4,1,3,0,0,0
1305.114737,629.5142857,27,0.009803922,0.022538246,12.76490187,0,1,2,3,20,0,0,1
0,0,18,0.011111111,0.022222222,0,0,2,2,1,13,0,0,0
109.4,93.6,10,0,0.003125,0,0,3,2,2,6,0,0,0
76.8,0,59,0.010055755,0.022337803,0,0,2,6,2,7,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,1,0,0,0
0,0,15,0.013333333,0.046666667,0,0,2,2,1,2,0,0,0
6,0,97,0.005666667,0.015870587,24.21760276,0,2,2,1,1,0,0,0
0,0,5,0,0.04,0,0,2,2,3,1,0,0,0
120.6,183.8,85,0,0.005699436,0.858361456,0,2,2,3,4,0,0,0
110.5666667,0,28,0.00625,0.0125,0,0,2,2,5,2,1,1,0
146.6,18.2,198,0.002722772,0.01852759,0,0,2,2,4,1,0,0,0
147.4,0,12,0.022222222,0.037301587,5.034409251,0,3,2,2,1,0,0,1
47.8,0,33,0,0.00240967,0,0,1,1,2,3,0,1,0
0,0,20,0.023333333,0.04,0,0,3,2,2,13,0,1,0
37,0,46,0.030434783,0.05,0,0,2,2,3,2,0,0,0
0,0,2,0,0.1,0,0,3,2,6,20,0,0,0
213.9722222,92.3,86,0.015178571,0.023856289,5.659271218,0,1,2,7,1,0,0,0
1427.025,99.8,26,0.019362745,0.025837468,10.59553121,0,1,1,1,4,0,0,0
295.2,56.9,80,0.004545455,0.020707071,0,0,2,2,3,1,0,0,0
196.55,0,27,0,0.009195402,0,0,2,4,1,2,0,0,0
19.1,0,8,0,0.01,0,0,3,2,1,2,1,0,1
32.06666667,0,41,0.014074074,0.032987654,5.290262526,0,2,2,3,1,0,0,0
0,0,53,0.015839126,0.037802052,0,0,3,2,8,1,0,1,0
22.2,0,34,0,0.001388889,17.92983378,0,2,2,7,3,1,1,0
253.15,0,81,0.01468254,0.018380231,0,0,3,2,3,13,0,0,0
293,0,12,0.003030303,0.010606061,37.86167396,0,4,1,3,3,0,0,1
46.4,0,8,0,0.033333333,4.78307258,0,2,7,7,20,0,1,1
0,0,9,0.022222222,0.074074074,0,0,1,1,2,3,0,1,0
4,0,8,0.02,0.04,15.45198077,0,2,4,1,1,0,0,1
10,0,14,0,0.015238095,0,0,2,2,1,1,0,0,0
275.74,64.4,16,0,0.0084,16.37978199,0,2,2,1,2,0,0,0
327.4,0,86,0.001532567,0.004061303,0,0,3,2,9,3,0,1,0
183.6,0,19,0,0.022222222,0,0,1,1,1,4,0,1,0
132,256.0666667,125,0.023134328,0.032705748,5.613708292,0,3,2,3,13,0,0,0
101.2,438.7,53,0.012068966,0.022197723,0,0,3,2,4,1,0,0,0
12.6,0,6,0,0.00952381,15.89480154,0,2,10,3,2,0,1,1
59.5,0,2,0,0.008333333,0,0,1,1,4,5,1,0,0
28.58333333,0,45,0.006122449,0.02755102,0,0,3,2,6,5,0,0,0
10,0,2,0,0.033333333,0,0,2,2,1,2,1,0,1
92.10151515,0,69,0.008552632,0.032956586,0,0,2,2,5,6,0,0,0
279.28,0,17,0,0.018571429,35.89140755,0,3,2,3,2,1,0,1
410.55,0,57,0,0.006917563,13.09195948,0,2,2,3,2,0,0,0
131,0,30,0.005882353,0.026470588,6.929826318,0,2,2,2,4,0,0,1
0,0,14,0,0,50.4111604,0,2,2,8,4,0,0,1
20.2,0,6,0,0.028571429,0,0,2,7,3,5,1,1,0
155.6,0,12,0,0.008823529,0,0,2,7,1,5,1,0,0
1097.016667,291.2,68,0.007631579,0.025614035,18.42740587,0,1,1,3,3,0,0,0
0,108.8,10,0,0.009090909,61.80843596,0,2,5,4,2,0,0,1
253.0666667,36.2,67,0.039047619,0.071984127,4.001173545,0,2,4,2,1,0,0,1
5,0,2,0,0.04,0,0,1,1,6,3,0,0,0
83.6,0,6,0,0.025,0,0,1,1,4,2,1,0,0
0,0,24,0,0.008333333,17.62211147,0,2,2,4,2,1,1,1
102.2,0,10,0.015384615,0.076923077,0,0,3,2,1,13,0,0,0
96.16060606,174.7,75,0.011818182,0.047380485,0,0,2,2,4,4,0,0,0
176.68,249.8,23,0.014285714,0.019047619,9.352780048,0,1,1,4,3,0,0,1
54.9,0,4,0,0,0,0,3,2,3,1,0,0,0
0,20.2,11,0,0.025,0,0,3,2,8,3,0,0,0
150.2,31.7,7,0,0.005555556,0,0,1,2,3,2,1,1,0
27.2,0,91,0.001098901,0.007912088,33.61787649,0,2,2,2,1,0,0,0
257.4,0,7,0.018181818,0.018181818,0,0,1,1,4,2,1,0,0
10.77142857,0,70,0.023611111,0.05224537,0,0,2,2,3,1,0,0,0
88.7,0,34,0.054285714,0.083095238,0,0,3,2,6,13,0,0,0
251.8142857,101.8,37,0.001025641,0.007997558,4.683075961,0,1,1,1,2,0,1,0
119.8,22.2,15,0,0.005882353,0,0,3,2,1,5,0,1,0
0,0,8,0,0.05,0,0,2,2,3,13,0,0,0
9,0,11,0,0.006666667,0,0,3,2,3,4,0,0,0
287,0,80,0.011084337,0.025771658,0.579785745,0,2,2,4,3,0,0,0
35.4,0,27,0,0.028965517,0,0,2,2,6,1,0,0,0
0,0,15,0,0.04,0,0,2,2,1,1,0,0,0
344.1,477.6,57,0.01641791,0.030868963,10.45977002,0,1,1,3,1,0,0,0
0,0,15,0.013333333,0.046666667,20.13907622,0,2,2,3,1,0,0,0
0,0,4,0.2,0.2,0,0,2,2,2,4,0,0,0
119.0295082,696.2,37,0.015384615,0.022135467,6.324477083,0,1,2,8,2,0,1,1
133.8,0,10,0.072222222,0.063095238,0,0,1,8,7,1,0,0,0
0,0,39,0.074774775,0.09009009,0,0,3,2,1,13,0,0,0
62.6,0,15,0,0.011111111,0,0,1,1,1,2,1,1,0
0,0,48,0.008510638,0.030927052,16.61211742,0,2,4,3,1,0,0,0
0,0,1,0.2,0.2,0,0,2,2,1,1,0,0,0
62,87.6,88,0.00556391,0.035701754,1.435224011,0,2,2,1,3,0,0,0
0,0,64,0.003125,0.017573302,0,0,1,1,3,4,0,0,0
68.6,0,10,0,0.016666667,0,0,2,2,3,2,1,0,0
78.9,0,15,0,0.015789474,0,0,2,2,4,2,1,0,0
85.16666667,8,95,0.01010101,0.011851852,0,0,2,4,4,1,0,0,0
19.6,0,0,0,0.088888889,0,0,3,5,1,5,0,0,0
88.19047619,218.65,168,0.003575419,0.018670927,11.71746761,0,2,2,3,1,0,0,0
104.2,0,19,0,0.0125,0,0,2,2,8,6,1,1,0
90.6,0,21,0,0.026666667,0,0,2,2,3,2,0,0,0
456.9,0,35,0,0.012017544,12.1225775,0,2,5,2,2,0,0,1
0,0,14,0,0.002380952,47.32661324,0,3,2,1,2,1,0,1
428.0222222,11,133,0.00027604,0.017657266,22.97507587,0,2,2,1,4,0,0,0
205.7,0,10,0.011764706,0.033333333,0,0,2,6,2,20,0,1,1
0,0,37,0.024324324,0.054954955,0,0,2,2,1,1,0,0,0
39.7,0,14,0,0.018333333,0,0,2,2,4,4,0,0,0
51.4,0,41,0.017948718,0.033333333,48.7880688,0,2,2,3,3,0,0,1
0,0,37,0.036936937,0.062012012,0,0,1,1,1,1,0,0,0
0,0,3,0.066666667,0.1,0,0,3,2,6,11,0,1,0
221.33,70.6,63,0.002739726,0.020091324,0,0,2,2,3,1,0,0,0
46.9,0,26,0,0.007142857,53.88782441,0,2,5,1,5,1,0,1
124.4266667,0,19,0,0.018933333,0,0,2,2,7,4,0,0,0
82,0,17,0.034782609,0.046376812,0,0,3,2,1,13,0,0,0
0,0,60,0.013793103,0.016833856,0,0,2,2,1,2,0,0,0
0,0,14,0,0,17.36252324,0,2,2,2,4,1,0,1
31.6,0,9,0,0.003333333,0,0,4,2,9,2,0,0,0
0,0,7,0,0,179.307293,0,2,2,4,2,1,1,1
659.5066667,92.7,160,0.002453988,0.013361447,9.453449065,0,2,2,7,2,0,0,0
135.1,0,23,0.022222222,0.030246914,0,0,2,5,5,1,0,0,0
360.9166667,114.2,17,0.01,0.015,0,0,2,10,3,5,1,1,0
445.35,0,103,0.007894737,0.028165804,7.224419132,0,3,2,1,2,0,1,0
49.4,0,11,0,0.021428571,0,0,2,2,7,2,0,0,0
76.6,89.53333333,87,0.006593407,0.037080939,0,0,2,2,1,3,0,0,0
37.2,0,3,0,0.033333333,0,0,2,7,7,2,1,1,0
53.4,0,21,0,0.008695652,0,0,2,2,1,2,1,0,0
0,34.2,69,0.000714286,0.016949586,0,0,2,4,9,3,0,0,0
22.2,0,2,0,0.04,0,0,2,2,8,2,1,1,0
43.2,0,27,0.044444444,0.081481481,0,0,2,2,7,13,0,0,0
58.6,0,42,0,0.006976744,0,0,2,2,4,20,1,0,0
16.6,0,39,0,0.000732601,68.32050059,0,2,2,5,2,1,0,1
219.475,0,79,0,0.01252331,5.329743627,0,2,2,6,2,0,0,0
0,0,28,0,0.037931034,0,0,2,2,1,1,0,1,0
168.85,0,22,0.002666667,0.0096,0,0,2,2,1,2,0,0,0
92.1,28.2,29,0.00625,0.022395833,0,0,2,5,8,5,0,0,1
3.5,0,26,0,0.007692308,0,0,2,5,3,3,1,1,0
0,5,13,0.035294118,0.037647059,68.75226072,0,3,2,4,4,0,1,0
0,0,3,0.066666667,0.066666667,0,0,1,1,3,4,0,0,0
0,0,12,0.016666667,0.027777778,0,0,3,2,4,3,0,0,0
0,0,7,0.0125,0.033333333,21.27271783,0,2,2,7,2,1,0,1
0,0,17,0,0.017647059,0,0,2,4,3,3,0,0,0
299.45,48.3,54,0.009289968,0.025442703,16.96885494,0,3,2,7,1,0,0,0
0,0,39,0.005263158,0.018947368,0,0,2,2,1,3,0,0,0
337.6,0,2,0,0.04,0,0,2,2,1,2,1,0,1
120.9,0,7,0,0.02962963,0,0,2,2,7,2,0,0,0
61.26666667,0,7,0,0.00952381,0,0,3,2,1,2,0,0,0
162.2,0,6,0.014285714,0.1,0,0,3,2,3,1,0,0,0
43.4,0,5,0,0.033333333,0,0,2,2,1,2,1,1,0
0,0,63,0.036507937,0.066666667,0,0,3,2,8,20,0,0,0
57.4,69.4,13,0.011764706,0.05,0,0,2,2,3,4,0,1,0
0,0,27,0.014814815,0.030687831,0,0,1,1,1,4,0,0,0
109.5,0,25,0,0.019047619,0,0,1,1,1,2,0,0,0
0,0,3,0,0.066666667,0,0,2,2,1,4,0,1,0
67,0,5,0,0.008333333,0,0,3,2,7,1,1,0,0
314.6107143,0,358,0.000830955,0.004094211,0,0,3,2,5,1,0,0,0
26.2,6,28,0,0.019472789,0,0,1,1,6,1,0,1,1
0,0,1,0.2,0.2,0,0,3,2,1,13,0,0,0
113.6666667,0,25,0.006896552,0.041609195,0,0,1,8,1,1,0,0,0
97.8,0,5,0,0.025,0,0,2,2,9,2,1,0,0
49.4,321.4,91,0.018181818,0.046632997,13.83791777,0,2,2,1,3,0,0,0
549,608.45,213,0.003111111,0.013391698,2.568483894,0,2,2,1,2,0,0,1
70.4,47.4,8,0.05,0.058333333,0,0,1,2,4,2,0,0,0
0,0,4,0,0.05,0,0,1,2,1,2,1,0,0
0,0,5,0,0.04,0,0,2,4,9,2,0,0,0
0,0,26,0.007692308,0.038461538,0,0,1,1,1,1,0,0,0
52.46666667,34.8,6,0,0.02,0,0,2,2,3,2,1,1,0
0,0,8,0,0.025,0,0,1,2,3,4,0,0,0
0,0,2,0.2,0.2,0,0,1,2,2,5,0,0,0
59.5,0,3,0.033333333,0.05,0,0,1,1,1,4,1,0,0
593.4666667,21.2,39,0.004255319,0.010992908,112.4406212,0,4,2,7,2,0,0,0
0,0,19,0,0.039473684,0,0,2,2,1,3,0,0,0
76.5,0,55,0.010344828,0.028962492,0,0,2,2,1,13,0,0,0
44.2,801.8,12,0.002777778,0.035925926,0,0,2,2,2,2,0,0,0
398,0,27,0.006060606,0.03030303,10.05190252,0,1,8,3,3,0,0,1
0,0,27,0.048148148,0.080246914,0,0,1,1,3,3,0,0,0
20,0,72,0.024937343,0.061688596,0.975803268,0,4,1,2,1,0,0,0
0,0,19,0.010526316,0.024035088,0,0,1,1,1,2,0,0,0
54.6,22.13333333,44,0.008510638,0.018561297,0,0,2,2,1,1,0,0,0
0,0,1,0,0.1,0,0,1,1,1,1,0,1,0
43.4,0,30,0,0.006896552,0,0,2,2,4,2,1,0,0
74.4,0,42,0.004761905,0.004761905,44.73610411,0,2,2,7,2,1,1,1
0,0,7,0.085714286,0.092857143,0,0,1,1,9,3,0,0,0
128.1142857,0,43,0.006122449,0.026328773,14.92797811,0,2,2,5,2,0,0,0
0,0,33,0.012121212,0.044444444,0,0,2,2,3,1,0,0,0
287.2,0,16,0,0.002222222,0,0,2,2,1,2,1,1,0
43.95,56.4,31,0.011764706,0.029411765,0,0,2,2,3,3,0,0,0
29.2,0,66,0.0171875,0.036488095,16.1347001,0,1,1,8,1,0,1,0
0,0,43,0.010232558,0.023197087,0,0,4,1,1,3,0,1,0
70.6,0,27,0,0.007407407,79.51302667,0,2,2,1,3,1,1,1
46.4,29.2,12,0,0.015384615,0,0,1,1,3,2,1,1,0
5,0,5,0.066666667,0.077777778,0,0,1,1,4,4,0,0,0
46.3,0,2,0,0.05,0,0,1,1,1,3,0,0,0
66.2,276,25,0.006451613,0.013978495,0,0,2,2,1,2,0,0,0
0,0,18,0.044444444,0.072222222,0,0,2,2,3,13,0,0,0
51.48,0,16,0.038095238,0.05991342,0,0,1,1,6,5,0,1,0
39.2,0,6,0,0.028571429,0,0,1,1,3,3,1,0,0
0,0,23,0.019047619,0.050793651,0,0,3,2,1,1,0,0,0
0,0,58,0,0.022653941,1.81635021,0,2,2,3,2,0,0,0
345.0166667,0,90,0,0.004861111,86.31034266,0,4,2,3,4,0,0,0
119.8,0,10,0,0.009090909,0,0,1,1,5,3,0,0,0
218.8,0,5,0,0.02,11.21330466,0,2,4,7,2,1,0,1
373.62,322.8,191,0.009105691,0.024303938,0,0,2,2,6,1,0,1,0
193.4,0,3,0,0.028571429,0,0,2,2,4,4,0,0,0
318.2,0,7,0,0.01,0,0,1,1,6,2,0,0,0
0,0,26,0.05,0.119230769,0,0,2,2,7,13,0,0,0
0,0,3,0.2,0.2,0,0,1,1,1,1,0,1,0
24,0,16,0.004444444,0.022222222,0,0,2,2,9,2,0,0,0
225.22,106.8,68,0.011392405,0.033333333,0,0,2,2,1,3,0,0,1
0,0,14,0,0.028571429,0,0,3,2,8,1,0,1,0
49.4,9,18,0,0.009090909,0,0,2,2,8,4,1,1,0
63.4,0,10,0,0.016666667,0,0,2,2,1,5,1,0,0
7,0,26,0,0.002,0,0,2,2,3,4,1,1,0
0,0,47,0.010638298,0.02674772,0,0,1,1,4,1,0,1,0
0,0,7,0.00952381,0.031428571,0,0,3,2,1,4,0,0,0
141.6,0,10,0.018181818,0.065367965,14.28629744,0,3,2,1,1,0,1,0
240.1,0,33,0,0.018119658,0,0,2,4,7,2,1,1,0
0,62.4,23,0,0.007407407,0,0,2,2,6,4,0,0,0
109.2,0,31,0.005882353,0.007058824,0,0,1,1,1,3,0,0,0
75.6,68.4,2,0,0.033333333,0,0,2,2,7,2,1,1,0
346,15.2,29,0.006060606,0.006700972,69.91439226,0,2,2,5,2,0,0,0
60.73333333,0,27,0,0.014814815,0,0,2,2,6,4,0,0,0
114.08,0,37,0.041463415,0.052845528,0,0,2,10,3,3,0,0,0
0,0,10,0,0.018181818,17.29676376,0,2,2,5,2,1,1,1
91.31666667,0,29,0.01125,0.024522672,7.91345877,0,1,1,6,1,0,0,0
0,0,8,0,0,0,0,2,2,2,6,1,0,0
170.9263566,0,282,0.002040816,0.011461095,2.395283135,0,2,2,4,1,0,0,0
0,0,128,0.003125,0.014175592,0,0,2,4,4,1,0,0,0
146.3,137.8166667,7,0,0.012631579,0,0,2,5,2,2,0,1,0
35.8,0,27,0.044047619,0.069642857,0,0,2,2,4,13,0,1,0
72.6,0,9,0,0.018181818,0,0,2,2,7,6,0,1,0
23.2,0,71,0,0.013380282,0,0,2,2,3,2,0,0,0
153.5666667,0,16,0,0.015789474,22.89972198,0,1,1,3,5,1,0,1
0,0,22,0.009090909,0.015151515,0,0,2,2,1,4,0,1,0
23.2,0,3,0.08,0.12,0,0,2,2,3,5,1,0,0
174.6,0,12,0.061904762,0.080612245,0,0,3,2,6,1,0,0,0
178.7995495,47.64,193,0,0.008886586,9.836180753,0,2,2,4,2,0,0,0
128,136.1714286,13,0.013333333,0.021666667,0,0,3,2,8,4,0,1,0
0,0,64,0.017534722,0.038333333,0,0,2,2,1,1,0,0,0
0,0,22,0.021212121,0.059848485,0,0,4,1,1,3,0,0,0
0,0,26,0.003846154,0.017521368,0,0,3,3,4,4,0,0,0
0,0,3,0,0.066666667,0,0,2,2,3,3,0,0,0
390.87,29.2,39,0.006818182,0.020887446,0,0,2,2,9,1,0,0,0
291.2357143,0,36,0,0.002845528,87.30695843,0,2,2,2,2,0,0,1
60.5,0,26,0,0.003703704,0,0,1,1,2,2,1,1,0
218.9666667,0,12,0,0.004444444,83.10114264,0,2,2,3,2,0,1,1
0,0,2,0,0.066666667,26.85210163,0,3,2,7,4,0,0,1
0,0,54,0.004938272,0.029938272,8.285119366,0,2,2,8,1,0,1,1
0,0,22,0,0.004545455,42.29306752,0,2,2,1,2,1,0,1
101.8511111,161.9666667,52,0,0.011448413,8.052496178,0,2,2,3,3,0,0,0
405.55,23.53333333,21,0,0.001282051,0,0,3,2,6,20,0,1,0
75.4,0,18,0.00952381,0.019047619,0,0,2,5,2,2,1,0,0
75.6,0,122,0,0.0064,17.0952864,0,2,10,4,3,0,0,1
85.96666667,2,76,0.009803094,0.01785746,0,0,3,2,8,4,0,0,0
192.4333333,53.4,45,0.004166667,0.00625,0,0,4,1,1,3,1,0,0
136.1,0,45,0,0.008333333,10.19295165,0,2,2,6,2,0,1,1
40.2,26.1,10,0,0.021428571,0,0,2,2,3,3,1,0,0
473.1666667,195.4,111,0.003571429,0.012351425,0,0,3,2,9,5,0,0,0
0,0,17,0.058823529,0.094117647,0,0,2,2,3,13,0,0,0
341.6,0,3,0,0.022222222,0,0,3,2,8,2,1,1,0
25.2,0,13,0,0.009375,36.70369311,0,2,2,1,20,0,0,1
0,924,45,0.004,0.016363636,32.41773364,0,2,6,4,2,0,0,1
0,0,62,0.003278689,0.027868852,12.71367924,0,2,4,1,1,0,0,0
41.4,0,30,0.019354839,0.041935484,0,0,2,2,5,1,0,0,0
79.93333333,0,17,0,0.023684211,0,0,2,2,1,20,0,0,0
0,0,28,0.042857143,0.09265873,0,0,2,2,1,2,0,0,0
202.4,0,22,0.007142857,0.032738095,8.052231522,0,6,5,4,2,0,0,0
0,0,2,0,0.1,0,0,1,1,1,4,0,1,0
0,0,74,0.021621622,0.031306306,0.408238132,0,2,2,1,1,0,0,0
134.3733333,256.75,40,0.004255319,0.008355899,13.49047237,0,1,1,8,2,0,1,1
0,0,52,0.001282051,0.030448718,0,0,2,2,3,1,0,0,0
0,0,37,0.009009009,0.036036036,13.6630847,0,2,2,4,1,0,0,0
20.2,0,45,0.004444444,0.005,0,0,2,2,1,2,1,0,0
93.6,0,8,0.090909091,0.103030303,0,0,2,2,1,3,0,0,0
